%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Timestamp (Formatted)
102.0, 187500.0, -34028.51953125, 187500.0, -53650.578125, 16463.84765625, 187500.0, -67687.7890625, 187500.0, 187500.0, 187500.0, 187500.0, -4575.15625, 187500.0, 187500.0, -186990.4375, -186947.65625, -0.01600000075995922, 0.9500000476837158, 0.1120000034570694, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.61700570242598E9, 2021-03-29 11:15:02.425
104.0, 187500.0, -34724.88671875, 187500.0, -53979.3046875, 16171.12890625, 187500.0, -66842.265625, 187500.0, 187500.0, 187500.0, 187500.0, -5652.7333984375, 187500.0, 187500.0, -187011.9375, -186971.109375, -0.01600000075995922, 0.9500000476837158, 0.1120000034570694, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170057024259844E9, 2021-03-29 11:15:02.425
106.0, 187500.0, -34016.3828125, 187500.0, -54057.87109375, 15982.279296875, 187500.0, -67035.359375, 187500.0, 187500.0, 187500.0, 187500.0, -6579.548828125, 187500.0, 187500.0, -187036.1875, -186996.9375, -0.01600000075995922, 0.9500000476837158, 0.1120000034570694, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.617005702425989E9, 2021-03-29 11:15:02.425
108.0, 187500.0, -34860.2265625, 187500.0, -53971.234375, 16271.8232421875, 187500.0, -66591.5234375, 187500.0, 187500.0, 187500.0, 187500.0, -6719.93994140625, 187500.0, 187500.0, -187058.171875, -187017.703125, -0.01600000075995922, 0.9500000476837158, 0.1120000034570694, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170057024259932E9, 2021-03-29 11:15:02.425
110.0, 187500.0, -34591.55859375, 187500.0, -54312.703125, 15817.748046875, 187500.0, -66154.453125, 187500.0, 187500.0, 187500.0, 187500.0, -8272.134765625, 187500.0, 187500.0, -187079.71875, -187044.484375, -0.012000000104308128, 0.9540000557899475, 0.11600000411272049, 192.0, 127.5, 80.0, 14.5, 104.0, 1.5, 80.0, 0.0, 0.0, 0.0, 1.6170057024259975E9, 2021-03-29 11:15:02.425
112.0, 187500.0, -34443.72265625, 187500.0, -54087.3515625, 16093.478515625, 187500.0, -66431.5703125, 187500.0, 187500.0, 187500.0, 187500.0, -8414.984375, 187500.0, 187500.0, -187103.265625, -187066.5, -0.012000000104308128, 0.9540000557899475, 0.11600000411272049, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.617005702426002E9, 2021-03-29 11:15:02.426
114.0, 187500.0, -35061.50390625, 187500.0, -54323.56640625, 15906.08203125, 187500.0, -65606.1640625, 187500.0, 187500.0, 187500.0, 187500.0, -9456.396484375, 187500.0, 187500.0, -187098.125, -187086.9375, -0.012000000104308128, 0.9540000557899475, 0.11600000411272049, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170057024260063E9, 2021-03-29 11:15:02.426
116.0, 187500.0, -34353.4453125, 187500.0, -54404.5, 15709.1181640625, 187500.0, -65839.8515625, 187500.0, 187500.0, 187500.0, 187500.0, -10384.8212890625, 187500.0, 187500.0, -187026.296875, -187106.625, -0.012000000104308128, 0.9540000557899475, 0.11600000411272049, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170057024260108E9, 2021-03-29 11:15:02.426
118.0, 187500.0, -35164.58984375, 187500.0, -54265.2734375, 16035.0517578125, 187500.0, -65509.875, 187500.0, 187500.0, 187500.0, 187500.0, -10469.310546875, 187500.0, 187500.0, -187042.15625, -187126.296875, -0.012000000104308128, 0.9540000557899475, 0.11600000411272049, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6170057024260151E9, 2021-03-29 11:15:02.426
120.0, 187500.0, -34819.92578125, 187500.0, -54463.64453125, 15718.662109375, 187500.0, -65214.09375, 187500.0, 187500.0, 187500.0, 187500.0, -11998.6845703125, 187500.0, 187500.0, -186134.921875, -187142.921875, -0.018000001087784767, 0.9520000219345093, 0.11800000816583633, 192.0, 127.5, 56.0, 14.5, 96.0, 1.5, 88.0, 0.0, 0.0, 0.0, 1.6170057024260197E9, 2021-03-29 11:15:02.426
122.0, 187500.0, -34581.34375, 187500.0, -54186.2578125, 16038.6943359375, 187500.0, -65670.8125, 187500.0, 187500.0, 187500.0, 187500.0, -12104.408203125, 187500.0, 187500.0, -186539.65625, -187156.6875, -0.018000001087784767, 0.9520000219345093, 0.11800000816583633, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.617005702426024E9, 2021-03-29 11:15:02.426
